tablescraper-selected-row,linkified,linkified href,tablescraper-selected-row href,grey
"Today, FM @RauZbigniew handed nomination to Paweł Woźny who will become the Ambassador of Poland 🇵🇱 to Colombia 🇨🇴 and two additional countries of accreditation: Antigua and Barbuda 🇦🇬 & Saint Lucia 🇱🇨.",https://t.co/ghQeNzMRAK,http://t.co/ghQeNzMRAK,https://twitter.com/PolandMFA/status/1315948432910155776,"Oct 13, 2020"
"RT @PLinUN: Today Amb. #Wronecka delivered #Poland’s national statement at the general debate of #UNGA #FirstCommittee, which deals with di…",,,https://twitter.com/PolandMFA/status/1315906493758177280,"Oct 13, 2020"
"""The #EU’s strong and united position is of key importance in supporting Belarus whose society wants democratic changes,"" FM @RauZbigniew emphasized at Monday's  Foreign Affairs Council #FAC meeting in Luxembourg.

Read more⤵️",https://t.co/ypFVNiRKA5,http://t.co/ypFVNiRKA5,https://twitter.com/PolandMFA/status/1315879942559862784,"Oct 13, 2020"
"""It is with satisfaction that I say that 🇵🇱 and 🇱🇹 have seen firm support from other #EU states amid our recent diplomatic confrontation with Belarus. Most 🇪🇺 ambassadors in Minsk have been recalled for consultations in an act of solidarity"", FM @RauZbigniew after today's #FAC.",https://t.co/GfajvDbSLe,http://t.co/GfajvDbSLe,https://twitter.com/PolandMFA/status/1315680272101380096,"Oct 12, 2020"
"RT @PLPermRepEU: FM @RauZbigniew statement following the #FAC:

""Today we reached a consensus on two issues: new sanctions against Belarusi…",,,https://twitter.com/PolandMFA/status/1315673083299221506,"Oct 12, 2020"
"Earlier today, in Kyiv, Presidents @AndrzejDuda🇵🇱 and @ZelenskyyUa🇺🇦 signed a joint declaration on historical heritage, on national minorities' rights, including in the area of education, as well as on regional security and economic cooperation.

🇵🇱🇺🇦",https://t.co/YZfwyBQ7S4,http://t.co/YZfwyBQ7S4,https://twitter.com/PolandMFA/status/1315642940790902786,"Oct 12, 2020"
"RT @PLPermRepEU: Today the Foreign Affairs Council #FAC is taking place in #Luxembourg. Minister @RauZbigniew heads 🇵🇱 delegation.

Discuss…",,,https://twitter.com/PolandMFA/status/1315581163063439360,"Oct 12, 2020"
"""It is key that individual countries, also at the level of the #V4 area, share their experiences and knowledge so that we can fight the pandemic more efficiently,"" Deputy FM @SzSz_velSek said at the launch of the virtual V4 Centre for #COVID19.

Read more:",https://t.co/Z4CcxlXyXY,http://t.co/Z4CcxlXyXY,https://twitter.com/PolandMFA/status/1315567069170208770,"Oct 12, 2020"
"FM @RauZbigniew, alongside his 🇪🇺 counterparts, took part in a working breakfast with the FM of 🇸🇦 His Highness Prince @FaisalbinFarhan Al Saud, organised in the margins of today's #FAC.

The ministers exchanged on the situation in the Eastern Mediterranean and the #MiddleEast.",https://t.co/0s71Op1A3c,http://t.co/0s71Op1A3c,https://twitter.com/PolandMFA/status/1315565666481643521,"Oct 12, 2020"
"Wishing our friends and allies in #Spain a very happy National Day of Spain! 🎉

¡Feliz #DíaNacionalDeEspaña a todos los españoles y españolas!

🇵🇱🇪🇸

#12deOctubre",https://t.co/OpwBVPw24H,http://t.co/OpwBVPw24H,https://twitter.com/PolandMFA/status/1315531002228477952,"Oct 12, 2020"
"Tomorrow, on October 12, FM @RauZbigniew
will take part in the 🇪🇺 Foreign Affairs Council #FAC in Luxembourg.
 
Before the meeting the Minister will take part in #UE27 FMs breakfast with FM of Saudi Arabia 🇸🇦.",https://t.co/kCHsOj19AD,http://t.co/kCHsOj19AD,https://twitter.com/PolandMFA/status/1315312461701152768,"Oct 11, 2020"
RT @PLinIreland: Happy Day of the Girl! Watch this uplifting video by @plinireland featuring 15 female ambassadors posted to Ireland who wi…,,,https://twitter.com/PolandMFA/status/1315186298131546124,"Oct 11, 2020"
"RT @Poland: After a dream tournament and a 6:4 6:1 win in the final, Iga #Świątek, makes history and...

... wins the 2020 @rolandgarros!!…",,,https://twitter.com/PolandMFA/status/1315012967503663104,"Oct 10, 2020"
"RT @marcin_przydacz: As a sign of solidarity✌️with Poland & Lithuania, several countries recalled their ambassadors for consultations, othe…",,,https://twitter.com/PolandMFA/status/1314939719952863235,"Oct 10, 2020"
RT @JosepBorrellF: Spoke with Belarus FM Makei to reiterate EU's position and urge Belarusian authorities to start an inclusive national di…,,,https://twitter.com/PolandMFA/status/1314900862972633089,"Oct 10, 2020"
"RT @RauZbigniew: Congratulations to the @WFP on winning this year's #NobelPeacePrize for its efforts to combat hunger across the 🌎!

Poland…",,,https://twitter.com/PolandMFA/status/1314633148072943620,"Oct 09, 2020"
"Deputy FM @SzSz_velSek on the newly inaugurated virtual #V4 #COVID19 Centre:

– Our consultations will focus on the exchange of information concerning health systems management, as well as cross-border traffic, air transport and implemented national regulations and restrictions.",https://t.co/PKLkYREhnv,http://t.co/PKLkYREhnv,https://twitter.com/PolandMFA/status/1314593135691997186,"Oct 09, 2020"
"The situation in Russia and Belarus, and the conflict in Nagorno-Karabakh were the main focus of the meeting between Deputy FM @marcin_przydacz and 🇬🇧 Parliamentary Under Secretary of State for European Neighbourhood and the Americas @morton_wendy.

More⤵️",https://t.co/5gFPMbwujH,http://t.co/5gFPMbwujH,https://twitter.com/PolandMFA/status/1314574835863953408,"Oct 09, 2020"
"The MFA and the Polish Investment & Trade Agency S.A. have concluded a cooperation agreement on the promotion of 🇵🇱 businesses abroad. 

The document was signed by the Agency’s acting President Grażyna Ciurzyńska and Deputy FM @paweljabIonski.

Read more⤵️",https://t.co/zJdwN2V4f8,http://t.co/zJdwN2V4f8,https://twitter.com/PolandMFA/status/1314572173248528385,"Oct 09, 2020"
"""The African Continental Free Trade Area #AfCFTA that is being implemented will facilitate trade between the #EU and Africa, and will create new possibilities also for 🇵🇱 businesses,"" FM @RauZbigniew said at today's 2nd African Conference in Łódź.

More⤵️",https://t.co/VMfL7zO95K,http://t.co/VMfL7zO95K,https://twitter.com/PolandMFA/status/1314568634262597632,"Oct 09, 2020"
"""Slovakia is our close partner. We share not only good neighbourly relations, but we also cooperate closely within regional and European formats"", Deputy FM @SzSz_velSek said during yesterday's meeting with his 🇸🇰 counterpart @martin_klus.

Read more⤵️",https://t.co/CeVyrvLZTS,http://t.co/CeVyrvLZTS,https://twitter.com/PolandMFA/status/1314546010409054212,"Oct 09, 2020"
"Deputy FM @SzSz_velSek took part in today's VTC which inaugurated the operation of a virtual #V4 #COVID19 Centre.

As part of the initiative, 🇵🇱🇨🇿🇸🇰🇭🇺 will hold regular consultations complementing the work of the 🇪🇺, WHO and other international fora on the fight against COVID-19.",https://t.co/91MkL3B8nr,http://t.co/91MkL3B8nr,https://twitter.com/PolandMFA/status/1314541976646225920,"Oct 09, 2020"
"FM @RauZbigniew at today's 2nd African Conference:
 
– #Poland's presence in Africa, similarly to our presence in other parts of the world, is driven by two goals: firstly, to promote and share the values that our country stands for, and secondly, to enhance trade exchanges.",https://t.co/n45Xpkw1bB,http://t.co/n45Xpkw1bB,https://twitter.com/PolandMFA/status/1314536887432904706,"Oct 09, 2020"
"Earlier today, FM @RauZbigniew took part in the 2nd African Conference organised at @InstytutG in Łódź.

The main focus of the event was on the perspective for further development of the cooperation and trade exchanges between #Poland and the African states.",https://t.co/M22T4cmpZD,http://t.co/M22T4cmpZD,https://twitter.com/PolandMFA/status/1314532524367007744,"Oct 09, 2020"
"RT @PremierRP_en: 📰PM @MorawieckiM for @hnonline on 🇵🇱🇸🇰Polish-Slovak relations, the role of #V4 in Central and Eastern Europe, and discuss…",,,https://twitter.com/PolandMFA/status/1314510527142531072,"Oct 09, 2020"
"RT @PremierRP_en: 📰PM @MorawieckiM for @hnonline on 🇵🇱🇸🇰Polish-Slovak relations, the role of #V4 in Central and Eastern Europe, and discuss…",,,https://twitter.com/PolandMFA/status/1314510493088972800,"Oct 09, 2020"
"Today dep. FM @marcin_przydacz held talks with Minister for European Neighbourhood and the Americas at @FCDOGovUK @morton_wendy about:

🔸the situation in #Russia, #Bielarus and Nagorno-Karabakh, 
🔸strategic 🇵🇱🇬🇧 partnership,
🔸Poland-UK intergovernmental consultations format.",https://t.co/aLASLWn3pV,http://t.co/aLASLWn3pV,https://twitter.com/PolandMFA/status/1314241808529063937,"Oct 08, 2020"
"FM @RauZbigniew held a ☎️ call with the #US 🇺🇸 Secretary of State @SecPompeo.

The prospects for strengthening 🇵🇱🇺🇸 bilateral relations as well as European security issues, including the situation in Belarus, were discussed.",https://t.co/qT75tXVJNc,http://t.co/qT75tXVJNc,https://twitter.com/PolandMFA/status/1314219512695316483,"Oct 08, 2020"
"Today dep. FM @paweljabIonski met with the Minister of Economy, Planning and Cooperation of #Senegal 🇸🇳 @AmadouHott.

The talks concentrated on the proposal of 🇵🇱-🇸🇳 economic cooperation, especially in the fields of infrastructure and health industry.",https://t.co/GXXFnxf058,http://t.co/GXXFnxf058,https://twitter.com/PolandMFA/status/1314182516077662219,"Oct 08, 2020"
"Dep. FM @SzSz_velSek at @Globsec:

,,#V4 group traditionally cares about the 🇪🇺 community and the 🇪🇺 neighborhood. The most recent subject is situation in Belarus and we are also very active there. The ad hoc V4summit in #Lublin was concentrated mostly on this topic"". 

#PLv4Pres",https://t.co/azTwQGEqGj,http://t.co/azTwQGEqGj,https://twitter.com/PolandMFA/status/1314166406737518592,"Oct 08, 2020"
"RT @PLinSlovakia: Bilateral & regional (#V4, #IVF, #ThreeSeasInitiative) & COVID-19 cooperation are the topics of 🇵🇱Polish-🇸🇰Slovak consult…",,,https://twitter.com/PolandMFA/status/1314163542115995648,"Oct 08, 2020"
"RT @GLOBSEC: ""V4 has, in the recent years, become a symbol of Central Europe"" Szymon Szynkowski vel Sęk
#Visegrad #GLOBSEC2020 …",https://t.co,http://t.co/,https://twitter.com/PolandMFA/status/1314127320685445126,"Oct 08, 2020"
RT @PLinSlovakia: Deputy FM @SzSzvelSek participates in @Globsec discussion about the future of Visegrad cooperation in Bratislava #PLV4PRE…,,,https://twitter.com/PolandMFA/status/1314125364168404993,"Oct 08, 2020"
"FM @RauZbigniew had a phone conversation📞with @IRF_Ambassador Samuel Brownback about the 🇵🇱-🇺🇸 collaboration in promoting freedom of religion or belief around the world and the 2020 Ministerial to Advance Religious Freedom or Belief, hosted by 🇵🇱.",https://t.co/GAjCidN0vo,http://t.co/GAjCidN0vo,https://twitter.com/PolandMFA/status/1313883644977655808,"Oct 07, 2020"
"Today dep. FMs @SzSz_velSek and @marcin_przydacz held meetings with @AuswaertigesAmt 🇩🇪 State Sec. @MiguelBergerAA during his visit to 🇵🇱.

The topics of the talks:
🔹 current state of 🇵🇱🇩🇪 relations
🔹 the crisis in #Belarus and the EU's reaction
🔹 statement by @katarinabarley",https://t.co/MbV0YYa3tY,http://t.co/MbV0YYa3tY,https://twitter.com/PolandMFA/status/1313869564837597184,"Oct 07, 2020"
"Dep. Min. @marcin_przydacz spoke with Kent Härstedt, Special Envoy of the Swedish Chairmanship of the #OSCE in 2021. 

Discussion concentrated on the situation in #Belarus. 🇵🇱 and 🇸🇪 declared close cooperation within @OSCE Chairmanships’ #Troika (🇵🇱 will lead in 2022).",https://t.co/Gc9kmZHymv,http://t.co/Gc9kmZHymv,https://twitter.com/PolandMFA/status/1313830210614235137,"Oct 07, 2020"
"FM @RauZbigniew took part in the 📺 conference of the Chairpersons of parliamentary Foreign Affairs Committees of the V4 countries, Estonia 🇪🇪 and Latvia 🇱🇻.

The discussion focused on the most important challenges for 🇪🇺 integration, energy security and regional cooperation.",https://t.co/zQvwIWaYT2,http://t.co/zQvwIWaYT2,https://twitter.com/PolandMFA/status/1313528955505438725,"Oct 06, 2020"
"Polish MFA statement on the fighting in Nagorno-Karabakh

Read the whole statement ➡️",https://t.co/oJOcnOCjT4,http://t.co/oJOcnOCjT4,https://twitter.com/PolandMFA/status/1313472661666881537,"Oct 06, 2020"
RT @RauZbigniew: 2/2 to democratize the country remains a priority to us. We need communication channels open to stand by those who fight f…,,,https://twitter.com/PolandMFA/status/1313201363397083136,"Oct 05, 2020"
"RT @RauZbigniew: 1/2 In coordination with the @eu_eeas &🇪🇺 MS, we’ve made a joint decision to recall for consultations some of the ambassad…",,,https://twitter.com/PolandMFA/status/1313201320631980034,"Oct 05, 2020"
"RT @eu_eeas: Belarus: Statement by the High Representative @JosepBorrellF on demands to reduce diplomatic presence of some Member States 
h…",,,https://twitter.com/PolandMFA/status/1312714285827665920,"Oct 04, 2020"
"Polish MFA notes with satisfaction the peace agreement signed today in Juba between the government of Sudan 🇸🇩 and the Sudan Revolutionary Front.
 
Poland supports the authorities and the people of #Sudan on the difficult road to transformation and democratic change.",,,https://twitter.com/PolandMFA/status/1312377817137586179,"Oct 03, 2020"
All the best from Poland to the Republic of #Iraq on the 88th anniversary of gaining independence! 🇵🇱🇮🇶,https://t.co/85A7Bk4yvq,http://t.co/85A7Bk4yvq,https://twitter.com/PolandMFA/status/1312352605738340353,"Oct 03, 2020"
"Dear Friends from #Germany! Congratulations and best wishes from Poland 🇵🇱 on the 30th anniversary of German 🇩🇪 reunification!

Alles Gute zum Tag der Deutschen Einheit! 🎉

#GermanUnityDay #TagderDeutschenEinheit",https://t.co/6o9YgKIWsI,http://t.co/6o9YgKIWsI,https://twitter.com/PolandMFA/status/1312319811851038720,"Oct 03, 2020"
"Best wishes to the people of the Republic of #Korea on the National Foundation Day! 🎉

Happy #Gaecheonjeol from Poland! 🇵🇱🇰🇷",https://t.co/ID7T0k7rx1,http://t.co/ID7T0k7rx1,https://twitter.com/PolandMFA/status/1312287341676032000,"Oct 03, 2020"
RT @RauZbigniew: BY recalls it's Ambassadors in PL and LT for consultations and expects 🇵🇱PL and 🇱🇹LT to do the same. Together with @Linkev…,,,https://twitter.com/PolandMFA/status/1312052016915582980,"Oct 02, 2020"
"FM @RauZbigniew held a phone conversation with the FM of Nigeria 🇳🇬 @GeoffreyOnyeama.

Ministers discussed:
🔸the state of bilateral relations,
🔸opportunities to intensify economic and security cooperation,
🔸cooperation within international forums, in particular the #WTO.",https://t.co/vcd15azJSi,http://t.co/vcd15azJSi,https://twitter.com/PolandMFA/status/1312021297694756866,"Oct 02, 2020"
RT @PremierRP_en: 💬PM @MorawieckiM in #Brussels: I can say with great satisfaction that the @EUCouncil 🇪🇺 has adopted the 'Economic Plan fo…,,,https://twitter.com/PolandMFA/status/1312003777965289479,"Oct 02, 2020"
