tablescraper-selected-row,linkified,linkified href,tablescraper-selected-row href,grey
Tune in at 3:05 p.m. ET to watch the President speak in Everglades National Park about fighting climate change:,http://t.co/glIczQiYfn,http://t.co/glIczQiYfn,https://twitter.com/BarackObama/status/590951990189953024,"Apr 22, 2015"
#ClimateChangeIsReal. So is the historic agreement between the U.S. and China last fall to cut carbon pollution.,,,https://twitter.com/BarackObama/status/590923138726121473,"Apr 22, 2015"
#ClimateChangeIsReal. So are the actions President Obama is taking to tackle it.,http://t.co/63jKisj8ZS,http://t.co/63jKisj8ZS,https://twitter.com/BarackObama/status/590897192266641408,"Apr 22, 2015"
The United States needs to #LeadOnTrade and sell more goods that are #MadeInAmerica.,http://t.co/Dci4g4QwsJ,http://t.co/Dci4g4QwsJ,https://twitter.com/BarackObama/status/590628647670829056,"Apr 21, 2015"
Help organizers from across the country get the training needed to take their skills to the next level:,http://t.co/6NX665t21s,http://t.co/6NX665t21s,https://twitter.com/BarackObama/status/590568837835292673,"Apr 21, 2015"
"If you want to take your organizing skills to the next level, this is for you—apply to be an @OFA fellow now:",http://t.co/FFhKAq62My,http://t.co/FFhKAq62My,https://twitter.com/BarackObama/status/590526640771375104,"Apr 21, 2015"
WATCH: This is why it's important for the United States to #LeadOnTrade.,http://t.co/bmJHjXkf7M,http://t.co/bmJHjXkf7M,https://twitter.com/BarackObama/status/590266686835556352,"Apr 20, 2015"
RT @WhiteHouse: President Obama is headed to @EvergladesNPS on #EarthDay to discuss the need to #ActOnClimate:  http:…,http://t.co/k8fbW7HGUM,http://t.co/k8fbW7HGUM,https://twitter.com/BarackObama/status/590233814405775362,"Apr 20, 2015"
"""This week, we embrace our cherished lands and waters, and celebrate the ways they enrich our nation."" —President Obama #FindYourPark",,,https://twitter.com/BarackObama/status/590197663615725568,"Apr 20, 2015"
"""Let us seize this opportunity to experience all our great outdoors has to offer."" —President Obama #FindYourPark",http://t.co/Ars1nVGcxF,http://t.co/Ars1nVGcxF,https://twitter.com/BarackObama/status/590180946621566976,"Apr 20, 2015"
"""Climate change can no longer be denied—or ignored."" —President Obama  #ActOnClimate",http://t.co/afKE8Uxnt7,http://t.co/afKE8Uxnt7,https://twitter.com/BarackObama/status/589507234482102272,"Apr 18, 2015"
"WATCH: In the weekly address, President Obama talks about his commitment to #ActOnClimate.",http://t.co/xLlvacwHd6,http://t.co/xLlvacwHd6,https://twitter.com/BarackObama/status/589461177199013889,"Apr 18, 2015"
"ICYMI: Check out the full video from the #ObamaTownHall on equal pay, child care, and more.",http://t.co/GKwVmVibqs,http://t.co/GKwVmVibqs,https://twitter.com/BarackObama/status/589142426427662336,"Apr 17, 2015"
This article debunks six big myths on climate change:  (h/t @goodhousemag) #ActOnClimate,http://t.co/mjYayX3jFc,http://t.co/mjYayX3jFc,https://twitter.com/BarackObama/status/589115973174562817,"Apr 17, 2015"
RT @OFA: Not talking about it won't make the science disappear. #ActOnClimate,http://t.co/TkQhNu2exJ,http://t.co/TkQhNu2exJ,https://twitter.com/BarackObama/status/589094722972463106,"Apr 17, 2015"
"""We shouldn't have to choose between rewarding work and raising a family."" —President Obama",,,https://twitter.com/BarackObama/status/588773104408662017,"Apr 16, 2015"
"""Things like paid leave, paid sick days, child care, equal pay—these are family issues and these are economic issues."" —President Obama",,,https://twitter.com/BarackObama/status/588771972630196224,"Apr 16, 2015"
"""Anything that holds women back holds back the entire country."" —President Obama #EqualPayNow",,,https://twitter.com/BarackObama/status/588771143269490688,"Apr 16, 2015"
"""Ensuring equal pay for women is a no-brainer."" —President Obama #EqualPayNow",,,https://twitter.com/BarackObama/status/588770570155601921,"Apr 16, 2015"
"""Because our workplaces have changed, we have to change with them."" —President Obama #EqualPayNow",,,https://twitter.com/BarackObama/status/588769976527364096,"Apr 16, 2015"
"""I believe in broad-based economic growth ... that's why we call it middle-class economics."" —President Obama",,,https://twitter.com/BarackObama/status/588769512545091584,"Apr 16, 2015"
"""We all have a part to play to make sure that everybody's got a fair shot in this society."" —President Obama",,,https://twitter.com/BarackObama/status/588768254941728768,"Apr 16, 2015"
LIVE: President Obama is speaking at a Champions of Change event highlighting people fighting for working families.,http://t.co/e9t2hvc52w,http://t.co/e9t2hvc52w,https://twitter.com/BarackObama/status/588767316000706560,"Apr 16, 2015"
Tune in at 2:10 p.m. ET to watch President Obama celebrate Americans who are fighting for working families:,http://t.co/FyHSlZhl0t,http://t.co/FyHSlZhl0t,https://twitter.com/BarackObama/status/588762964947152896,"Apr 16, 2015"
Happy #NationalHighFiveDay!,http://t.co/HkSzyr0rOK,http://t.co/HkSzyr0rOK,https://twitter.com/BarackObama/status/588743310128254976,"Apr 16, 2015"
LIVE: The White House is hosting the eighth annual Soldier Ride with the Wounded Warrior Project.,http://t.co/JGC1BdKpC9,http://t.co/JGC1BdKpC9,https://twitter.com/BarackObama/status/588726827654451200,"Apr 16, 2015"
"RT @WhiteHouse: ""That's part of the power of the internet, making sure people don't feel alone on these issues"" —Obama #ObamaTownHall http:…",,,https://twitter.com/BarackObama/status/588460043294486528,"Apr 15, 2015"
"LIVE: President Obama is speaking with @BlogHer and @SheKnows about equal pay, paid leave, and more.  #ObamaTownHall",http://t.co/vR4uGzsRC4,http://t.co/vR4uGzsRC4,https://twitter.com/BarackObama/status/588414646383579136,"Apr 15, 2015"
It's time for everyone to see equal pay and child care as the economic priorities they are:  #ObamaTownHall,http://t.co/sGaSHqftr3,http://t.co/sGaSHqftr3,https://twitter.com/BarackObama/status/588400046443401216,"Apr 15, 2015"
RT @marty_walsh: Please join us in a moment of silence today.,http://t.co/pujsnOeDdk,http://t.co/pujsnOeDdk,https://twitter.com/BarackObama/status/588388389289758720,"Apr 15, 2015"
Don't miss today's #ObamaTownHall with @BlogHer and @SheKnows in Charlotte at 2:35 p.m. ET:,http://t.co/jMtwsdy1Pa,http://t.co/jMtwsdy1Pa,https://twitter.com/BarackObama/status/588369629694693377,"Apr 15, 2015"
RT @Cecilia44: Women make less than men in almost every field 4 years after graduation. It's time to change that. #EqualPayDay …,http://t.co/,http://t.co/,https://twitter.com/BarackObama/status/588051518277881856,"Apr 14, 2015"
"""When women succeed, America succeeds."" —President Obama #EqualPayNow",,,https://twitter.com/BarackObama/status/588033710328524800,"Apr 14, 2015"
It's time. #EqualPayNow,http://t.co/B3HbBxmMqw,http://t.co/B3HbBxmMqw,https://twitter.com/BarackObama/status/587994664675868672,"Apr 14, 2015"
Climate change deniers are running out of excuses. #ActOnClimate,http://t.co/guYIY2dyBQ,http://t.co/guYIY2dyBQ,https://twitter.com/BarackObama/status/587748242957303808,"Apr 13, 2015"
"RT @WhiteHouse: Why are there so many photos about rainbows?
@PeteSouza takes you behind the lens →  …",https://t.co/10jcsv3ZlQ,http://t.co/10jcsv3ZlQ,https://twitter.com/BarackObama/status/587725577274073089,"Apr 13, 2015"
Another reason Americans are #BetterWithObamacare:,http://t.co/fYHgfyVtVr,http://t.co/fYHgfyVtVr,https://twitter.com/BarackObama/status/587697273846366209,"Apr 13, 2015"
"""Two years of community college should become as free and as universal as high school is today."" —@VP Joe Biden",http://t.co/opmfnUAWDs,http://t.co/opmfnUAWDs,https://twitter.com/BarackObama/status/586972618281975808,"Apr 11, 2015"
"In the weekly address, @VP Joe Biden talks about the plan to make community college free for two years.",http://t.co/opmfnUSy22,http://t.co/opmfnUSy22,https://twitter.com/BarackObama/status/586936328438308864,"Apr 11, 2015"
WATCH: The Obama administration supports a ban on conversion therapy to protect America's youth.,http://t.co/KO5EUFNZ6z,http://t.co/KO5EUFNZ6z,https://twitter.com/BarackObama/status/586636568049266688,"Apr 10, 2015"
President Obama is working with Caribbean leaders to make clean energy a priority. Find out how:  #SwitchToClean,http://t.co/yV5BPa2ARo,http://t.co/yV5BPa2ARo,https://twitter.com/BarackObama/status/586585718492770304,"Apr 10, 2015"
Retweet if you agree: We have to #ActOnClimate now.,http://t.co/KOWM1nnGUu,http://t.co/KOWM1nnGUu,https://twitter.com/BarackObama/status/586558054486839296,"Apr 10, 2015"
"RT @Surgeon_General: .@jg13145: I've treated many patients with asthma, so this issue is very important to me. #AskTheSurgeonGeneral -VM ht…",,,https://twitter.com/BarackObama/status/586539721397940225,"Apr 10, 2015"
Read how one organizer found his inspiration to take action:,http://t.co/nvHicvu8gt,http://t.co/nvHicvu8gt,https://twitter.com/BarackObama/status/586269885380087808,"Apr 09, 2015"
"""16 million people or more have health insurance that didn't have it before."" —President Obama on #Obamacare",http://t.co/KR6QXo5xfY,http://t.co/KR6QXo5xfY,https://twitter.com/BarackObama/status/586214898889129984,"Apr 09, 2015"
Check out these great photos from this year's #EasterEggRoll:  #TBT,http://t.co/IAksXloAMV,http://t.co/IAksXloAMV,https://twitter.com/BarackObama/status/586181231756312576,"Apr 09, 2015"
RT @LaborSec: It's a moral imperative to protect the rights of #LGBT workers. Today we make another step toward workplace equality: http://…,,,https://twitter.com/BarackObama/status/585932026567462912,"Apr 08, 2015"
"Man-made climate change is happening, and it's a real threat to public health. Read more here:",http://t.co/jJu6MMUMSJ,http://t.co/jJu6MMUMSJ,https://twitter.com/BarackObama/status/585915660259037184,"Apr 08, 2015"
Today marks an important milestone for civil rights. Read more from @vj44:,http://t.co/fJaRbBGnXI,http://t.co/fJaRbBGnXI,https://twitter.com/BarackObama/status/585854605877063680,"Apr 08, 2015"
"The White House is expanding ""Take Our Daughters and Sons to Work Day"" to kids who don't have a workplace to visit:",http://t.co/6z72bEWXvp,http://t.co/6z72bEWXvp,https://twitter.com/BarackObama/status/585819219473735680,"Apr 08, 2015"
RT @WhiteHouse: RT to share how we're expanding our use of solar power under President Obama →  #ActOnClimate http://…,http://t.co/xKq4J57Jqd,http://t.co/xKq4J57Jqd,https://twitter.com/BarackObama/status/585555324402274305,"Apr 07, 2015"
Now is the time to #ActOnClimate.,http://t.co/drhUfpXrZN,http://t.co/drhUfpXrZN,https://twitter.com/BarackObama/status/585530859677229057,"Apr 07, 2015"
Read how President Obama is working to minimize public health risks from climate change:  #ActOnClimate,http://t.co/BoQnDZybWS,http://t.co/BoQnDZybWS,https://twitter.com/BarackObama/status/585486104272445440,"Apr 07, 2015"
The House's budget is based on trickle-down economics that have failed working families. See how it could affect you:,http://t.co/2xy4ix5djd,http://t.co/2xy4ix5djd,https://twitter.com/BarackObama/status/585464218696036354,"Apr 07, 2015"
Happy #OpeningDay.,http://t.co/j6kwxAzPXU,http://t.co/j6kwxAzPXU,https://twitter.com/BarackObama/status/585196137717563392,"Apr 06, 2015"
RT @FLOTUS: Knockouts. #GimmeFive #EasterEggRoll,http://t.co/bUvNHUwYUV,http://t.co/bUvNHUwYUV,https://twitter.com/BarackObama/status/585169917751775233,"Apr 06, 2015"
This would be huge for working families:  #LeadOnLeave,http://t.co/BKRQaGssZk,http://t.co/BKRQaGssZk,https://twitter.com/BarackObama/status/585152097907245056,"Apr 06, 2015"
Today is the 137th White House Easter Egg Roll. Check out the celebration here:  #GimmeFive,http://t.co/bX6GW7zBjM,http://t.co/bX6GW7zBjM,https://twitter.com/BarackObama/status/585093502381518848,"Apr 06, 2015"
"WATCH: In the weekly address, President Obama talks about the historic understanding reached with Iran.",http://t.co/MIjYhUvFNY,http://t.co/MIjYhUvFNY,https://twitter.com/BarackObama/status/584375093939331072,"Apr 04, 2015"
"""From my family to yours, Chag Sameach."" —President Obama",http://t.co/l500BWYpEl,http://t.co/l500BWYpEl,https://twitter.com/BarackObama/status/584118539117694979,"Apr 03, 2015"
RT @jimmyfallon: The Evolution of Mom Dancing 2 - Special thanks to @FLOTUS! #GimmeFive #MomDance  #FallonTonight,https://t.co/8TEEYsj5Fj,http://t.co/8TEEYsj5Fj,https://twitter.com/BarackObama/status/584114612322217985,"Apr 03, 2015"
"The President is launching an initiative to train 75,000 Americans—including veterans—to join the solar workforce:",http://t.co/z6yBNOiXPa,http://t.co/z6yBNOiXPa,https://twitter.com/BarackObama/status/584067435705139200,"Apr 03, 2015"
"""We've got to lead by example, invest in the future, train our workers to get jobs in the clean energy economy."" —President Obama",,,https://twitter.com/BarackObama/status/584041912849444864,"Apr 03, 2015"
"""We've got to be relentless in our work to grow the economy and create new jobs."" —President Obama",,,https://twitter.com/BarackObama/status/584040566872084480,"Apr 03, 2015"
"""Since I took office, solar electricity has gone up twenty-fold."" —President Obama #ActOnClimate",,,https://twitter.com/BarackObama/status/584040220489719808,"Apr 03, 2015"
LIVE: President Obama is in Utah talking about training American workers for clean energy jobs.  #ActOnClimate,http://t.co/tVLVPOQw7v,http://t.co/tVLVPOQw7v,https://twitter.com/BarackObama/status/584038354737430528,"Apr 03, 2015"
Tune in at 1 p.m. ET to watch President Obama at Hill Air Force Base in Utah discuss the importance of clean energy:,http://t.co/Y3HEZM9ekz,http://t.co/Y3HEZM9ekz,https://twitter.com/BarackObama/status/584032100715667456,"Apr 03, 2015"
"Our economy added 126,000 jobs in March, the 61st consecutive month of private-sector job growth.",,,https://twitter.com/BarackObama/status/583988922574843904,"Apr 03, 2015"
"RT @WhiteHouse: Happy 5th Birthday #WestWingWeek!
Watch President Obama and President Underwood take you behind the scenes → …",https://t.co/k,http://t.co/k,https://twitter.com/BarackObama/status/583761777399173120,"Apr 02, 2015"
